Name,TitleID,Version,Size,Product Code,Region
G.G Series SHADOW ARMY,000480044B5A4A45,N/A,5.0 MB [40 blocks],Goodvision Corporation,USA
G.G Series CONVEYOR TOY PACKING,000480044B483545,N/A,3.28 MB [26 blocks],Goodvision Corporation,USA
G.G Series ALL BREAKER,000480044B323745,N/A,4.53 MB [36 blocks],Goodvision Corporation,USA
G.G Series THE HIDDEN NINJA KAGEMARU,000480044B354A45,N/A,4.19 MB [33 blocks],Goodvision Corporation,USA
Shantae and the Pirate's Curse Update Ver. 02.02,0004000E000C2900,2112,11.38 MB [91 blocks],WayForward,USA
G.G. Series HERO PUZZLE,000480044B354545,N/A,4.87 MB [39 blocks],Goodvision Corporation,USA
G.G. Series THE SPIKY BLOWFISH!!,000480044B354E45,N/A,3.55 MB [28 blocks],Goodvision Corporation,USA
"Angry Video Game Nerd
Adventures",4000000161000,N/A,25.99 MB [208 blocks],Screenwave Media,USA
G.G. Series EXCITING RIVER,000480044B455245,N/A,4.41 MB [35 blocks],Goodvision Corporation,USA
G.G. Series COSMO RALLY!!,000480044B354445,N/A,4.66 MB [37 blocks],Goodvision Corporation,USA
G.G. Series BLACK X BLOCK,000480044B393645,N/A,4.15 MB [33 blocks],Goodvision Corporation,USA
G.G. Series ASSAULT BUSTER,000480044B414245,N/A,4.53 MB [36 blocks],Goodvision Corporation,USA
G.G. Series ALTERED WEAPON,000480044B325A45,N/A,4.7 MB [38 blocks],Goodvision Corporation,USA
Lord of Magna: Maiden Heaven,4000000164300,N/A,1.22 GB [10007 blocks],Marvelous (XSEED),USA
GLORY OF GENERALS: THE PACIFIC,000400000013FA00,N/A,26.48 MB [212 blocks],CIRCLE Ent.,USA
G.G. Series WONDERLAND,000480044B574C45,N/A,3.9 MB [31 blocks],Goodvision Corporation,USA
Titan Attacks! Update Ver. 1.1,0004000E00158600,1040,1.74 MB [14 blocks],Curve Digital,USA
OlliOlli Update Ver. 1.1.0,0004000E0015A400,1040,1.71 MB [14 blocks],Curve Digital,USA
Puzzle & Dragons Z + Super Mario Bros. Edition,4000000137700,N/A,897.34 MB [7179 blocks],Nintendo,USA
Samurai Defender,000400000016AC00,N/A,45.69 MB [366 blocks],CIRCLE Ent.,USA
Stretchmo™,4000000163100,N/A,85.82 MB [687 blocks],Nintendo,USA
3D Thunder Blade,0004000000158C00,N/A,9.0 MB [72 blocks],SEGA USA,USA
Bloo Kid 2,0004000000150D00,1056,43.85 MB [351 blocks],winterworks,USA
"Shin Megami Tensei: Devil
Survivor 2: Record Breaker",4000000159500,N/A,2.78 GB [22802 blocks],SEGA,USA
"KAROUS - THE BEAST OF
RE:EDEN -",4000000150600,N/A,126.39 MB [1011 blocks],CIRCLE Ent.,USA
Heart Beaten,0004000000161C00,N/A,27.67 MB [221 blocks],SPRINGLOADED,USA
My Horse 3D - Best Friends,000400000015C100,N/A,73.39 MB [587 blocks],Gamers Digital,USA
Puzzle & Dragons Z + Super Mario Bros. Edition Demo,000400000016C500,N/A,79.65 MB [637 blocks],Nintendo,USA
LEGO® Ninjago™: Shadow of Ronin™ Update Ver. 2.0,0004000E0014EB00,1040,18.3 MB [146 blocks],WB Games,USA
Cube Creator 3D,4000000151100,3264,46.14 MB [369 blocks],Big John Games,USA
Pokémon X Update Ver. 1.5,0004000E00055D00,5232,30.25 MB [242 blocks],The Pokémon Company,USA
Pokémon Y Update Ver. 1.5,0004000E00055E00,5216,30.25 MB [242 blocks],The Pokémon Company,USA
Pokémon™ Alpha Sapphire Update Ver. 1.4,0004000E0011C500,7280,33.41 MB [267 blocks],The Pokémon Company,USA
Pokémon™ Omega Ruby Update Ver. 1.4,0004000E0011C400,7280,33.41 MB [267 blocks],The Pokémon Company,USA
Word Search by POWGI,4000000164200,N/A,4.67 MB [37 blocks],Lightwood Games,USA
Pazuru,0004000000154C00,N/A,30.74 MB [246 blocks],Joindots,USA
3D Fantasy Zone II W,0004000000158B00,N/A,7.3 MB [58 blocks],SEGA USA,USA
A-Train™ 3D: City Simulator,4000000155700,N/A,350.72 MB [2806 blocks],Natsume Inc.,USA
Xenoblade Chronicles™ 3D,000400000F700100,N/A,3.52 GB [28825 blocks],Nintendo,USA
Xenoblade Chronicles™ 3D Update Ver. 1.0,0004000E0F700100,1040,3.91 MB [31 blocks],Nintendo,USA
Runny Egg,4000000166200,N/A,37.55 MB [300 blocks],TOMCREATE,USA
Pokémon™ Rumble World,4000000164600,1040,103.22 MB [826 blocks],The Pokémon Company,USA
BOXBOY!™,4000000154500,N/A,80.15 MB [641 blocks],Nintendo,USA
"Excave II :
Wizard of the Underworld",000400000015C500,N/A,73.83 MB [591 blocks],Rising Star Games,USA
STORY OF SEASONS,4000000142100,N/A,557.44 MB [4459 blocks],Marvelous (XSEED),USA
My Pet School 3D,000400000014CF00,N/A,67.92 MB [543 blocks],Joindots,USA
Titanic Mystery,000480044B374845,N/A,15.66 MB [125 blocks],Joindots,USA
LEGO® Ninjago™: Shadow of Ronin™,000400000014EB00,N/A,409.3 MB [3274 blocks],WB Games,USA
Fossil Fighters™: Frontier,000400000012DB00,N/A,1.31 GB [10728 blocks],Nintendo,USA
Navy Commander,4000000160400,N/A,34.21 MB [274 blocks],Nacon,USA
Code Name: S.T.E.A.M.,4000000132500,N/A,1.02 GB [8381 blocks],Nintendo,USA
3D Out Run,0004000000158A00,N/A,8.07 MB [65 blocks],SEGA USA,USA
Monster Combine TD,4000000150500,N/A,102.9 MB [823 blocks],Collavier,USA
Music On: Electric Guitar,4000000164500,N/A,8.15 MB [65 blocks],Abylight,USA
Shanghai Mahjong,000400000010AA00,N/A,11.81 MB [94 blocks],Nacon,USA
Best of Casual Games,000400000011DC00,N/A,67.72 MB [542 blocks],Nacon,USA
Mario vs. Donkey Kong™: Tipping Stars,000400000012C800,N/A,206.98 MB [1656 blocks],Nintendo,USA
Hollywood Fame: Hidden Object Adventure,000400000011D300,N/A,76.97 MB [616 blocks],Nacon,USA
Zombie Incident,000400000012E900,N/A,22.68 MB [181 blocks],CoderChild,USA
Proun+,0004000000148F00,1040,79.82 MB [639 blocks],Engine Software,USA
OlliOlli,000400000015A400,N/A,65.83 MB [527 blocks],Curve Digital,USA
The Legend of Zelda™: Majora’s Mask 3D Update Ver. 1.1,0004000E00125500,1040,3.73 MB [30 blocks],Nintendo,USA
Titan Attacks!,4000000158600,N/A,29.66 MB [237 blocks],Curve Digital,USA
IRONFALL Invasion,000400000015D800,2080,482.24 MB [3858 blocks],VD-DEV,USA
Around the World in 80 Days,000480044B374245,N/A,14.76 MB [118 blocks],Joindots,USA
Donkey Kong Land 2™,000400000011A300,N/A,3.78 MB [30 blocks],Nintendo,USA
Donkey Kong Land III™,000400000011A600,N/A,3.77 MB [30 blocks],Nintendo,USA
Donkey Kong Land™,4000000050100,N/A,4.05 MB [32 blocks],Nintendo,USA
Flap Flap,0004000000154A00,N/A,14.9 MB [119 blocks],Nacon,USA
Adventure Bar Story,0004000000160F00,N/A,110.0 MB [880 blocks],CIRCLE Ent.,USA
Excave,4000000158500,N/A,41.94 MB [336 blocks],Teyon,USA
Fishdom,000480044B323945,N/A,7.43 MB [59 blocks],Joindots,USA
Pokémon™ Shuffle,4000000141000,5216,89.25 MB [714 blocks],The Pokémon Company,USA
The Legend of Zelda™: Majora’s Mask 3D,4000000125500,N/A,630.74 MB [5046 blocks],Nintendo,USA
Monster Hunter™ 4 Ultimate,4000000126300,N/A,2.54 GB [20800 blocks],CAPCOM,USA
Monster Hunter™ 4 Ultimate Update Ver. 1.1,0004000E00126300,1072,45.89 MB [367 blocks],CAPCOM,USA
3D Fantasy Zone™,4000000152300,N/A,11.92 MB [95 blocks],SEGA USA,USA
4 Elements,000480044B374145,N/A,15.41 MB [123 blocks],Joindots,USA
Monster Hunter™ 4 Ultimate Special Demo,000400000015FA00,N/A,216.23 MB [1730 blocks],CAPCOM,USA
KAMI,4000000160300,N/A,39.78 MB [318 blocks],CIRCLE Ent.,USA
Game & Watch™ Gallery 3,000400000010FE00,N/A,4.48 MB [36 blocks],Nintendo,USA
Gunman Clive 2,000400000012D300,N/A,70.97 MB [568 blocks],Hörberg Productions,USA
Sumico,000400000015C200,N/A,14.63 MB [117 blocks],Engine Software,USA
Drop Zone - Under Fire,000400000015F100,N/A,119.24 MB [954 blocks],Selectsoft,USA
"Jewel Quest 6 - The Sapphire
Dragon",00040000000DDD00,N/A,207.51 MB [1660 blocks],MSL,USA
Shadow of the Ninja™,000400000011AD00,N/A,12.13 MB [97 blocks],Natsume Inc.,USA
Undead Storm Nightmare,4000000124800,N/A,43.1 MB [345 blocks],G-Style,USA
S.C.A.T.,000400000011AF00,N/A,12.11 MB [97 blocks],Natsume Inc.,USA
Citizens of Earth,000400000012C100,2096,1.11 GB [9063 blocks],SEGA,USA
Quell Memento,4000000119600,N/A,92.48 MB [740 blocks],CIRCLE Ent.,USA
3D After Burner II,4000000158900,N/A,8.94 MB [71 blocks],SEGA USA,USA
Best of Mahjong,4000000123500,N/A,14.57 MB [117 blocks],cosmigo,USA
Soccer Up Online,0004000000126F00,N/A,33.05 MB [264 blocks],EnjoyUp Games,USA
Space Lift Danger Panic!,4000000154300,N/A,40.8 MB [326 blocks],SPRINGLOADED,USA
WRC Official Game of the FIA World Rally Championship,4000000149600,N/A,213.67 MB [1709 blocks],Nacon,USA
Lufia®: The Legend Returns,000400000011AA00,N/A,5.34 MB [43 blocks],Natsume Inc.,USA
Adventures of Lolo™,000400000010FA00,N/A,6.11 MB [49 blocks],"HAL Laboratory, Inc.",USA
Painting Workshop,0004000000143C00,1088,106.9 MB [855 blocks],Collavier,USA
Best of Solitaire,4000000123600,N/A,14.89 MB [119 blocks],cosmigo,USA
Bionic Commando™: Elite Forces,000400000011A800,N/A,5.37 MB [43 blocks],Nintendo,USA
Pokémon Omega Ruby and Alpha Sapphire Special Demo,000400000014A300,N/A,240.3 MB [1922 blocks],The Pokémon Company,USA
Super Mario Bros.™ Deluxe,00040000000FFA00,N/A,4.31 MB [34 blocks],Nintendo,USA
PUZZLEBOX setup,000400000015AA00,N/A,55.2 MB [442 blocks],Bplus,USA
METAL GEAR SOLID SNAKE EATER 3D Update Ver. 1.1,0004000E00081E00,1040,5.17 MB [41 blocks],"Konami Digital Entertainment, Inc.",USA
METAL GEAR SOLID SNAKE EATER 3D,4.00E+09,N/A,3.01 GB [24646 blocks],"Konami Digital Entertainment, Inc.",USA
I Love My Horse,4000000141600,N/A,88.31 MB [706 blocks],Nacon,USA
Asterix The Mansions of the Gods,0004000000150C00,N/A,54.81 MB [438 blocks],Nacon,USA
Fairune,4000000158700,N/A,97.13 MB [777 blocks],CIRCLE Ent.,USA
League of Heroes,00040000000D6800,N/A,86.43 MB [691 blocks],Gamelion,USA
TOYS VS MONSTERS,4000000150800,N/A,45.13 MB [361 blocks],EnjoyUp Games,USA
Mes Comptines,4000000143500,N/A,281.48 MB [2252 blocks],Ringzero Games,USA
Steel Diver™: Sub Wars Update Ver. 4.1,0004000E000D7D00,5200,39.35 MB [315 blocks],Nintendo,USA
I Love My Little Boy,4000000141700,N/A,68.21 MB [546 blocks],Nacon,USA
I Love My Little Girl,4000000141900,N/A,68.24 MB [546 blocks],Nacon,USA
Talking Phrasebook - 7 Languages,00040000000FE200,16,25.33 MB [203 blocks],Sanuk Games,USA
Hazumi,000400000013C100,N/A,9.25 MB [74 blocks],Gamelion,USA
My First Songs 2,000400000012D500,N/A,280.28 MB [2242 blocks],Ringzero Games,USA
Xeodrifter™,000400000014D600,N/A,51.82 MB [415 blocks],Renegade Kid,USA
Harvest Moon® 3 GBC,4000000110200,N/A,5.67 MB [45 blocks],Natsume Inc.,USA
Phoenix Wright®: Ace Attorney® Trilogy,0004000000138F00,N/A,367.33 MB [2939 blocks],CAPCOM,USA
LEGO® Batman™ 3: Beyond Gotham Update,0004000E0011DD00,1040,2.79 MB [22 blocks],WB Games,USA
Ultimate NES™ Remix,4000000132000,N/A,112.98 MB [904 blocks],Nintendo,USA
MIGHTY GUNVOLT,000400000014CD00,N/A,8.23 MB [66 blocks],Inti Creates,USA
My First Songs,4000000142000,N/A,274.99 MB [2200 blocks],Ringzero Games,USA
Mighty Final Fight®,00040000000F8600,N/A,6.27 MB [50 blocks],CAPCOM,USA
My Life on a Farm 3D,000400000014CA00,N/A,84.78 MB [678 blocks],Joindots,USA
"Persona Q: Shadow
of the Labyrinth",4000000123400,N/A,1.73 GB [14197 blocks],SEGA,USA
Pokémon™ Omega Ruby,000400000011C400,N/A,1.77 GB [14485 blocks],The Pokémon Company,USA
Pokémon™ Alpha Sapphire,000400000011C500,N/A,1.77 GB [14486 blocks],The Pokémon Company,USA
Battleminer,000400000014C900,2080,136.9 MB [1095 blocks],Wobbly Tooth,USA
Castle Conqueror Defender,00040000000A8400,N/A,90.91 MB [727 blocks],CIRCLE Ent.,USA
I've Got to Run: Complete Edition!,4000000148600,N/A,58.22 MB [466 blocks],4 Corner Games,USA
PICROSS e5,4000000149800,N/A,18.14 MB [145 blocks],JUPITER,USA
Scarygirl Illustration Kit,000400000013D800,N/A,28.75 MB [230 blocks],Square One Games,USA
Pokémon™ Trading Card Game,000400000011A000,N/A,4.53 MB [36 blocks],Nintendo,USA
Sonic Boom: Shattered Crystal,4000000127500,N/A,823.91 MB [6591 blocks],SEGA USA,USA
LEGO® Batman™ 3: Beyond Gotham,000400000011DD00,N/A,407.82 MB [3263 blocks],WB Games,USA
Hello Kitty and Sanrio Friends 3D Racing,000400000014EF00,N/A,45.38 MB [363 blocks],Majesco Entertainment,USA
Safari Quest,000400000014D500,N/A,27.09 MB [217 blocks],Maximum Games,USA
nintendogs™ + cats: Golden Retriever,0004000000030D00,N/A,451.35 MB [3611 blocks],Nintendo,USA
nintendogs™ + cats: French Bulldog,4000000031200,N/A,451.35 MB [3611 blocks],Nintendo,USA
nintendogs™ + cats: Toy Poodle,4000000031700,N/A,451.35 MB [3611 blocks],Nintendo,USA
Pokémon™ Puzzle Challenge,0004000000119D00,N/A,5.46 MB [44 blocks],Nintendo,USA
Harvest Moon®: The Lost Valley,000400000010F600,N/A,78.24 MB [626 blocks],Natsume Inc.,USA
Woah Dave!,000400000013EE00,1072,10.17 MB [81 blocks],Choice Provisions,USA
Zombie Panic in Wonderland DX,00040000000F5600,N/A,124.11 MB [993 blocks],Akaoni Studio,USA
Gargoyle's Quest™ II: The Demon Darkness,00040000000F8900,N/A,6.31 MB [50 blocks],CAPCOM,USA
Fantasy Life™,4000000113200,N/A,856.46 MB [6852 blocks],Nintendo,USA
Pokémon™ Art Academy™,00040000000D0A00,N/A,320.62 MB [2565 blocks],Nintendo,USA
Shantae and the Pirate's Curse,00040000000C2900,1056,288.6 MB [2309 blocks],WayForward,USA
KORG DSN-12,4.00E+09,N/A,12.3 MB [98 blocks],DETUNE,USA
Magical Diary: Secrets Sharing,000480044B373345,N/A,8.94 MB [71 blocks],Collavier,USA
Secret Journeys: Cities of the World,000400000013ED00,N/A,39.07 MB [313 blocks],Selectsoft,USA
Castle Conqueror EX,0004000000146A00,N/A,37.42 MB [299 blocks],CIRCLE Ent.,USA
The Legend of Dark Witch,000400000014EE00,N/A,131.68 MB [1053 blocks],CIRCLE Ent.,USA
Pyramids 2,4.00E+09,N/A,23.12 MB [185 blocks],VERSTRAETEN,USA
Harvest Moon® 2 GBC,4000000110000,N/A,5.58 MB [45 blocks],Natsume Inc.,USA
PAC-MAN™ and the Ghostly Adventures 2,0004000000135F00,N/A,460.05 MB [3680 blocks],BANDAI NAMCO Entertainment,USA
Petz® Countryside,0004000000077B00,N/A,160.06 MB [1280 blocks],Ubisoft,USA
Petz® Beach,0004000000077C00,N/A,160.01 MB [1280 blocks],Ubisoft,USA
Riding Star 3D,4000000149000,N/A,18.26 MB [146 blocks],Joindots,USA
Ninja Battle Heroes,000400000013D200,N/A,63.17 MB [505 blocks],TOMCREATE,USA
Skylanders Trap Team™,4000000131200,N/A,0B [N/A],Activision,USA
Super Smash Bros.™ for Nintendo 3DS,00040000000EDF00,N/A,1.11 GB [9099 blocks],Nintendo,USA
Yu-Gi-Oh! ZEXAL World Duel Carnival,4000000136100,N/A,808.98 MB [6472 blocks],"Konami Digital Entertainment, Inc.",USA
FIFA 15,000400000013C700,N/A,1.53 GB [12553 blocks],Electronic Arts,USA
Horse Vet 3D,000400000014CB00,N/A,87.79 MB [702 blocks],Joindots,USA
Legend of the River King™ 2,4000000110500,N/A,4.41 MB [35 blocks],Natsume Inc.,USA
Secret Empires of the Ancient World,000400000013EC00,N/A,49.26 MB [394 blocks],Selectsoft,USA
Cooking Mama 5: Bon Appétit!,000400000012D600,N/A,209.78 MB [1678 blocks],Majesco Entertainment,USA
THEATRHYTHM FINAL FANTASY CURTAIN CALL,00040000000FD500,N/A,1.64 GB [13403 blocks],"Square Enix, Inc.",USA
Hideaways: Foggy Valley,000400000013EB00,N/A,44.05 MB [352 blocks],Selectsoft,USA
The Keep,4000000124000,1040,182.86 MB [1463 blocks],Cinemax,USA
Top Model 3D,4000000148700,N/A,82.59 MB [661 blocks],Joindots,USA
Street Fighter 2010: The Final Fight,00040000000FF300,N/A,6.23 MB [50 blocks],CAPCOM,USA
Siesta Fiesta Update Ver. 1.0,0004000E00139300,1040,487.8 KB [4 blocks],Mojo Bones,USA
Professor Layton vs. Phoenix Wright: Ace Attorney,4000000100700,N/A,1.37 GB [11215 blocks],Nintendo,USA
Azure Striker GUNVOLT,000400000014C800,N/A,327.53 MB [2620 blocks],Inti Creates,USA
Kirby Fighters Deluxe™,4.00E+09,N/A,121.52 MB [972 blocks],Nintendo,USA
Dedede’s Drum Dash Deluxe,0004000000147A00,N/A,57.99 MB [464 blocks],Nintendo,USA
Thorium Wars: Attack of the Skyfighter,0004000000123F00,N/A,43.44 MB [348 blocks],Big John Games,USA
Outback Pet Rescue 3D,0004000000143A00,N/A,27.19 MB [217 blocks],Joindots,USA
BLAZBLUE -CLONEPHANTASMA-,000400000010F800,N/A,180.13 MB [1441 blocks],ARC SYSTEM WORKS,USA
Demon King Box,4000000134900,N/A,151.05 MB [1208 blocks],CIRCLE Ent.,USA
Xtreme Sports,00040000000F0200,N/A,7.55 MB [60 blocks],WayForward,USA
Amida's Path,000480044B394A45,N/A,6.21 MB [50 blocks],Collavier,USA
Gothic Masquerade,000400000013E900,N/A,38.24 MB [306 blocks],Selectsoft,USA
Nintendo 3DS™ Guide: Louvre (English Version) Update,0004000E000CB900,1072,82.47 MB [660 blocks],Nintendo,USA
Nintendo 3DS™ Guide: Louvre (French Version) Update,0004000E000D5600,1072,82.38 MB [659 blocks],Nintendo,USA
Nintendo 3DS™ Guide: Louvre (Spanish Version) Update,0004000E000D5900,1072,84.38 MB [675 blocks],Nintendo,USA
The Mysterious Murasame Castle,00040000000D3200,N/A,6.27 MB [50 blocks],Nintendo,USA
Tangram Attack,4000000146800,N/A,30.97 MB [248 blocks],Square One Games,USA
Steel Empire,000400000013CD00,N/A,47.92 MB [383 blocks],Teyon,USA
LEGO® Ninjago™: Nindroids™,0004000000118C00,N/A,449.74 MB [3598 blocks],WB Games,USA
Siesta Fiesta,4000000139300,N/A,131.39 MB [1051 blocks],Mojo Bones,USA
Scooby Doo & Looney Tunes Cartoon Universe: Adventure,000400000012EE00,N/A,192.53 MB [1540 blocks],WB Games,USA
101 Pony Pets 3D,0004000000124F00,N/A,86.74 MB [694 blocks],Selectsoft,USA
Pick-A-Gem,00040000000D6C00,N/A,11.01 MB [88 blocks],Gamelion,USA
Blaster Master,4000000099200,N/A,6.28 MB [50 blocks],Sunsoft,USA
Comic Workshop,000400000013EA00,1056,117.08 MB [937 blocks],Collavier,USA
Strike Force Foxx,4.00E+09,N/A,57.53 MB [460 blocks],Big John Games,USA
Me & My Pets 3D,4000000139200,N/A,87.87 MB [703 blocks],Joindots,USA
Bases Loaded™,00040000000CE500,N/A,12.32 MB [99 blocks],City Connection,USA
Squids Odyssey,000400000010E900,N/A,178.33 MB [1427 blocks],The Game Bakers,USA
Mysterious Stars: A Fairy Tale,000480044B593645,N/A,3.6 MB [29 blocks],Collavier,USA
Glory of Generals,000400000013F900,1056,34.36 MB [275 blocks],CIRCLE Ent.,USA
City Mysteries,000400000013E800,N/A,41.8 MB [334 blocks],Selectsoft,USA
BIKE RIDER DX2: GALAXY,4000000128600,N/A,96.67 MB [773 blocks],Spicysoft,USA
AeternoBlade Update Ver. 1.0,0004000E000CD300,1040,1.53 MB [12 blocks],CORECELL,USA
Shovel Knight: Treasure Trove,0004000000119A00,8320,235.98 MB [1888 blocks],Yacht Club Games,USA
Mysterious Stars: The Samurai,000480044B593745,N/A,3.59 MB [29 blocks],Collavier,USA
ANONYMOUS NOTES CHAPTER 4 - FROM THE ABYSS -,000480044B563445,N/A,7.31 MB [58 blocks],Sonic Powered,USA
Hidden Expedition Titanic,00040000000DDA00,N/A,58.6 MB [469 blocks],MSL,USA
Toy Stunt Bike,4000000125400,N/A,50.83 MB [407 blocks],Wobbly Tooth,USA
Plain Video Poker,4000000139800,N/A,3.66 MB [29 blocks],PouncingKitten Games,USA
SKYPEACE,000400000013CC00,N/A,9.53 MB [76 blocks],Sonic Powered,USA
Castlevania III: Dracula's Curse,00040000000B2A00,N/A,6.51 MB [52 blocks],KONAMI,USA
Mysterious Stars: The Singer,000480044B563945,N/A,3.86 MB [31 blocks],Collavier,USA
Another World - 20th Anniversary Edition,4000000127200,N/A,70.88 MB [567 blocks],DIGITAL LOUNGE,USA
Color Zen Kids,4.00E+09,N/A,10.78 MB [86 blocks],Cypronia,USA
MY AQUARIUM: SEVEN OCEANS,000480044B375A45,N/A,10.28 MB [82 blocks],Collavier,USA
European Conqueror 3D,4000000119500,N/A,75.74 MB [606 blocks],CIRCLE Ent.,USA
2048,4000000139000,N/A,3.16 MB [25 blocks],cosmigo,USA
Fashion Tycoon,000480044B553745,N/A,8.61 MB [69 blocks],MSL,USA
Super Dodge Ball,00040000000BD800,N/A,12.18 MB [97 blocks],ARC SYSTEM WORKS,USA
Van Helsing sniper Zx100,000400000010C500,N/A,52.95 MB [424 blocks],EnjoyUp Games,USA
AiRace Xeno,000400000012BF00,1040,105.42 MB [843 blocks],QubicGames,USA
Double Dragon II: The Revenge,00040000000D3600,N/A,12.15 MB [97 blocks],ARC SYSTEM WORKS,USA
Tomodachi Life™,000400000008C300,N/A,388.94 MB [3112 blocks],Nintendo,USA
Color Zen,0004000000116D00,N/A,35.17 MB [281 blocks],Cypronia,USA
1001 Spikes,000400000008FE00,2096,64.74 MB [518 blocks],Nicalis,USA
Tomodachi Life™ Update Ver. 1.1,0004000E0008C300,1040,6.29 MB [50 blocks],Nintendo,USA
I am an Air Traffic Controller Airport Hero Hawaii Update,0004000E000FC100,1056,1.39 MB [11 blocks],Sonic Powered,USA
Mega Man™ Xtreme 2,00040000000F0000,N/A,4.53 MB [36 blocks],CAPCOM,USA
Photos with Mario™,4000000130500,N/A,7.54 MB [60 blocks],Nintendo,USA
Mega Man™ V,00040000000EFB00,N/A,3.81 MB [30 blocks],CAPCOM,USA
Lost Treasures of Alexandria,000480044B354245,N/A,11.13 MB [89 blocks],MSL,USA
Alien On The Run,4000000127600,1025,19.55 MB [156 blocks],G-Style,USA
Mega Man™ IV,00040000000EF800,N/A,3.82 MB [31 blocks],CAPCOM,USA
Moon Chronicles™,000400000012E700,1072,124.99 MB [1000 blocks],Infitizmo,USA
Candy Match 3,000400000010A900,N/A,5.41 MB [43 blocks],Nacon,USA
ARC STYLE: Baseball 3D,000400000010C600,N/A,227.36 MB [1819 blocks],ARC SYSTEM WORKS,USA
DEEP SEA CREATURES,000480044B364245,N/A,7.11 MB [57 blocks],Collavier,USA
Mega Man II™,00040000000EF200,N/A,3.45 MB [28 blocks],CAPCOM,USA
Mega Man III™,00040000000EF500,N/A,3.44 MB [28 blocks],CAPCOM,USA
Grinsia,4000000111100,2080,16.2 MB [130 blocks],Nicalis,USA
"THE ""DENPA"" MEN 3 The Rise of Digitoll",000400000011DE00,N/A,215.08 MB [1721 blocks],Genius Sonority,USA
Jewel Quest 4 Heritage,000480044B343345,N/A,15.81 MB [126 blocks],MSL,USA
Jewel Match,000480044B374645,N/A,8.46 MB [68 blocks],Joindots,USA
Parking Star 3D,4000000131500,N/A,37.05 MB [296 blocks],CIRCLE Ent.,USA
Sokomania 2: Cool Job,000480044B535645,N/A,5.4 MB [43 blocks],Cinemax,USA
Kirby™: Triple Deluxe,000400000010BF00,N/A,595.06 MB [4760 blocks],Nintendo,USA
Mario Golf™: World Tour,00040000000DCD00,N/A,525.35 MB [4203 blocks],Nintendo,USA
Mega Man™ Xtreme,00040000000EFE00,N/A,4.33 MB [35 blocks],CAPCOM,USA
Azada,0004000000130A00,N/A,84.11 MB [673 blocks],MSL,USA
Tiny Games - Knights & Dragons,4000000125300,N/A,15.73 MB [126 blocks],REACTOR,USA
PICROSS e4,4000000127300,N/A,18.0 MB [144 blocks],JUPITER,USA
Gardening Mama 2: Forest Friends,000400000012D700,N/A,204.03 MB [1632 blocks],Majesco Entertainment,USA
"Mystery Case Files®
Return to Ravenhearst",00040000000DE000,N/A,167.26 MB [1338 blocks],MSL,USA
Me & My furry patients 3D,4000000126500,N/A,73.57 MB [589 blocks],Joindots,USA
Sea Battle,000480044B525745,N/A,3.65 MB [29 blocks],Teyon,USA
